statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,us-gaap:GainLossOnSaleOfBusiness,us-gaap:GainLossOnSaleOfBusiness,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,blkb:NonCashImpairmentCharges,blkb:NonCashImpairmentCharges,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:OtherNoncashIncomeExpense,us-gaap:OtherNoncashIncomeExpense,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,html:changes-in-operating-assets-and-liabilities-net-of-acquisition-and-disposal-of-businesses,html:changes-in-operating-assets-and-liabilities-net-of-acquisition-and-disposal-of-businesses,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccountsReceivable,us-gaap:IncreaseDecreaseInAccountsReceivable,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap:IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccountsPayableTrade,us-gaap:IncreaseDecreaseInAccountsPayableTrade,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,blkb:IncreaseDecreaseAccruedExpensesAndOtherLiabilities,blkb:IncreaseDecreaseAccruedExpensesAndOtherLiabilities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:IncreaseDecreaseInDeferredRevenue,us-gaap:IncreaseDecreaseInDeferredRevenue,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,html:cash-flows-from-investing-activities,html:cash-flows-from-investing-activities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
cash_flow,us-gaap:PaymentsToDevelopSoftware,us-gaap:PaymentsToDevelopSoftware,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
