statement_type,raw_concept,canonical_row_id,mapping_status,notes
income_statement,us-gaap:ComprehensiveIncomeNetOfTax,us-gaap:NetIncomeLoss,auto_label_match,Normalized label 'net income and comprehensive income' matched master us-gaap:NetIncomeLoss (from DUOL_SEC-XBRL-financials_as-presented_10-K_2024-02-29_0001562088-24-000050.xlsx)
cash_flow,html:adjustments-to-reconcile-net-income-loss-to-net-cash-provided-by-operating-activities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_label_match,Normalized label 'adjustment to reconcile net income to net cash provided by operating activity' matched master html:adjustments-to-reconcile-net-income-to-net-cash-provided-by-operating-activities (from DUOL_SEC-XBRL-financials_as-presented_10-K_2024-02-29_0001562088-24-000050.xlsx); dedup_merged_into:us-gaap:NetCashProvidedByUsedInOperatingActivities:similar_label_sparse
cash_flow,us-gaap:PaymentsForSoftware,duol:PaymentsForSoftwareAndPurchasesOfIntangibleAssets,auto_label_match,Fuzzy label match to duol:PaymentsForSoftwareAndPurchasesOfIntangibleAssets (from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx)
cash_flow,duol:IncentiveFromLandlordPaidButNotYetUtilized,us-gaap:OtherOperatingActivitiesCashFlowStatement,auto_label_match,Fuzzy label match to us-gaap:OtherOperatingActivitiesCashFlowStatement (from DUOL_SEC-XBRL-financials_as-presented_10-Q_2022-05-13_0001562088-22-000061.xlsx)
cash_flow,duol:LandlordIncentivesIncurredButNotYetPaid,us-gaap:OtherOperatingActivitiesCashFlowStatement,auto_label_match,Fuzzy label match to us-gaap:OtherOperatingActivitiesCashFlowStatement (from DUOL_SEC-XBRL-financials_as-presented_10-Q_2022-08-05_0001562088-22-000135.xlsx)
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,us-gaap:DeferredIncomeTaxesAndTaxCredits,auto_label_match,Normalized label 'deferred income tax' matched master us-gaap:DeferredIncomeTaxesAndTaxCredits (from DUOL_SEC-XBRL-financials_as-presented_10-Q_2025-11-06_0001628280-25-049743.xlsx)
cash_flow,us-gaap:PaymentForContingentConsiderationLiabilityInvestingActivities,us-gaap:PaymentForContingentConsiderationLiabilityFinancingActivities,auto_label_match,Normalized label 'payment of earn out related to a previous acquisition' matched master us-gaap:PaymentForContingentConsiderationLiabilityFinancingActivities (from DUOL_SEC-XBRL-financials_as-presented_10-Q_2025-11-06_0001628280-25-049743.xlsx)
balance_sheet,us-gaap:CapitalizedComputerSoftwareNet,us-gaap:CapitalizedComputerSoftwareNet,auto_from_filing,Positioned after us-gaap:PropertyPlantAndEquipmentNet — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2022-03-04_0001562088-22-000039.xlsx
balance_sheet,html:liabilities-convertible-preferred-stock-and-stockholders-equity-deficit,html:liabilities-convertible-preferred-stock-and-stockholders-equity-deficit,auto_from_filing,Positioned after us-gaap:Assets — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2022-03-04_0001562088-22-000039.xlsx
balance_sheet,us-gaap:TemporaryEquityParOrStatedValuePerShare,us-gaap:TemporaryEquityParOrStatedValuePerShare,auto_from_filing,Positioned after us-gaap:CommitmentsAndContingencies — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2022-03-04_0001562088-22-000039.xlsx
balance_sheet,html:stockholders-equity-deficit,html:stockholders-equity-deficit,auto_from_filing,Positioned after us-gaap:CommitmentsAndContingencies — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2022-03-04_0001562088-22-000039.xlsx
balance_sheet,html:liabilities-convertible-preferred-stock-and-stockholders-equity,html:liabilities-convertible-preferred-stock-and-stockholders-equity,auto_from_filing,Positioned after us-gaap:Assets — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx
cash_flow,us-gaap:ProceedsFromIssuanceInitialPublicOffering,us-gaap:ProceedsFromIssuanceInitialPublicOffering,auto_from_filing,Positioned after html:cash-flows-from-financing-activities — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx
cash_flow,us-gaap:ProceedsFromIssuanceOfConvertiblePreferredStock,us-gaap:ProceedsFromIssuanceOfConvertiblePreferredStock,auto_from_filing,Positioned after html:cash-flows-from-financing-activities — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx
cash_flow,duol:PaymentsForRepurchaseOfStockOptions,duol:PaymentsForRepurchaseOfStockOptions,auto_from_filing,Positioned after us-gaap:ProceedsFromStockOptionsExercised — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx
cash_flow,us-gaap:PaymentsForRepurchaseOfCommonStock,us-gaap:PaymentsForRepurchaseOfCommonStock,auto_from_filing,Positioned after us-gaap:ProceedsFromStockOptionsExercised — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2023-03-01_0001562088-23-000052.xlsx
cash_flow,us-gaap:GainLossOnDispositionOfIntangibleAssets,us-gaap:GainLossOnDispositionOfIntangibleAssets,auto_from_filing,Positioned after us-gaap:ShareBasedCompensation — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2024-02-29_0001562088-24-000050.xlsx
cash_flow,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,auto_from_filing,Positioned after us-gaap:ShareBasedCompensation — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2024-02-29_0001562088-24-000050.xlsx
cash_flow,us-gaap:CapitalizedComputerSoftwareImpairments1,us-gaap:CapitalizedComputerSoftwareImpairments1,auto_from_filing,Positioned after us-gaap:GainLossOnSaleOfPropertyPlantEquipment — added from DUOL_SEC-XBRL-financials_as-presented_10-K_2025-02-28_0001562088-25-000042.xlsx
balance_sheet,html:liabilities-convertible-preferred-stock-and-stockholders-deficit,html:liabilities-convertible-preferred-stock-and-stockholders-deficit,auto_from_filing,Positioned after us-gaap:Assets — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
balance_sheet,html:stockholders-deficit,html:stockholders-deficit,auto_from_filing,Positioned after us-gaap:TemporaryEquityParOrStatedValuePerShare — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,html:adjustments-to-reconcile-net-loss-to-net-cash-used-for-operating-activities,html:adjustments-to-reconcile-net-loss-to-net-cash-used-for-operating-activities,auto_from_filing,Positioned after us-gaap:NetIncomeLoss — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,us-gaap:PaymentsOfStockIssuanceCosts,us-gaap:PaymentsOfStockIssuanceCosts,auto_from_filing,Positioned after us-gaap:PaymentsForRepurchaseOfCommonStock — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
