statement_type,canonical_row_id,period,value,source_file,source_sheet,source_column,raw_concept,resolution
cash_flow,rok:RetirementBenefitsExpenses,FY23,126.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",rok:RetirementBenefitsExpenses,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:PensionContributions,FY23,-25.9,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:PensionContributions,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:PensionContributions,FY23,-25.9,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:PensionContributions,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:PensionContributions,FY23,-26.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:PensionContributions,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,FY23,-100.1,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:DeferredIncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,FY23,-100.1,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:DeferredIncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,FY23,-100.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:DeferredIncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,FY23,0.5,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnSaleOfPropertyPlantEquipment,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,FY23,0.5,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnSaleOfPropertyPlantEquipment,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,FY23,1.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:GainLossOnSaleOfPropertyPlantEquipment,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
